Estado,Sector,Fecha,Cartera,Vigente,Vencida,Imor
AGUASCALIENTES,Industria Automotriz,2017-10,1454.68,1454.68,0,0
AGUASCALIENTES,Industria Automotriz,2017-11,1243.96,1243.96,0,0
AGUASCALIENTES,Industria Automotriz,2017-12,353.98,353.98,0,0
AGUASCALIENTES,Industria Automotriz,2018-01,316.07,315.66,0.41,5.16
AGUASCALIENTES,Industria Automotriz,2018-02,880.88,880.47,0.41,4.31
AGUASCALIENTES,Industria Automotriz,2018-03,1164.72,1164.32,0.4,3.88
AGUASCALIENTES,Industria Automotriz,2018-04,1380.9,1380.5,0.4,5.61
AGUASCALIENTES,Industria Automotriz,2018-05,1309.51,1309.11,0.4,5.47
AGUASCALIENTES,Industria Automotriz,2018-06,1703.59,1703.19,0.4,5.94
AGUASCALIENTES,Industria Automotriz,2018-07,1584.48,1584.08,0.4,5.57
AGUASCALIENTES,Industria Automotriz,2018-08,1455.02,1454.62,0.4,9.11
AGUASCALIENTES,Industria Automotriz,2018-09,1502.64,1502.24,0.4,9.14
AGUASCALIENTES,Industria Automotriz,2018-10,1638.89,1638.49,0.4,7.81
AGUASCALIENTES,Industria Automotriz,2018-11,1585.48,1585.08,0.4,7.21
AGUASCALIENTES,Industria Automotriz,2018-12,1598.51,1598.11,0.4,3.94
AGUASCALIENTES,Industria Automotriz,2019-01,1508.88,1508.47,0.4,3.39
AGUASCALIENTES,Industria Automotriz,2019-02,1547.38,1546.98,0.4,3.55
AGUASCALIENTES,Industria Automotriz,2019-03,1666.03,1665.63,0.4,3.61
AGUASCALIENTES,Industria Automotriz,2019-04,1530.32,1529.92,0.4,5.21
AGUASCALIENTES,Industria Automotriz,2019-05,1540.21,1539.81,0.4,5
AGUASCALIENTES,Industria Automotriz,2019-06,1543.94,1543.94,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2016-06,294.39,294.39,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2016-07,141.13,141.13,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2016-08,219.74,219.74,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2016-09,300.47,300.47,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2016-10,299.01,299.01,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2016-11,237.84,237.84,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2016-12,137.82,137.82,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2017-01,140,140,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2017-02,138.7,138.7,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2017-03,135.77,135.77,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2017-04,137.81,137.81,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2017-05,143.56,143.56,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2017-06,139.5,139.5,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2017-07,140.41,140.41,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2017-08,141.68,141.68,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2017-09,144.31,144.31,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2017-10,139.52,139.52,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2017-11,37.32,37.32,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2017-12,137.95,137.95,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2018-01,137.58,137.58,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2018-02,134.74,134.74,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2018-03,135.84,135.84,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2018-04,134.66,134.66,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2018-05,130.32,130.32,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2018-06,1758.86,1758.86,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2018-07,1751.3,1751.3,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2018-08,1750.91,1750.91,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2018-09,1707,1707,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2018-10,1706.46,1706.46,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2018-11,1705.32,1705.32,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2018-12,1679.14,1679.14,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2019-01,1678.23,1678.23,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2019-02,1675.25,1675.25,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2019-03,1932.93,1932.93,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2019-04,1931.93,1931.93,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2019-05,1938.71,1938.71,0,0
AGUASCALIENTES,Industria Materiales de Construccion,2019-06,1892.6,1892.6,0,0
AGUASCALIENTES,Industria Quimica y Farmaceutica,2016-06,47.06,46.81,0.25,10.61
AGUASCALIENTES,Industria Quimica y Farmaceutica,2016-07,46.84,46.59,0.25,10.16
AGUASCALIENTES,Industria Quimica y Farmaceutica,2016-08,49.77,49.52,0.25,9.58
AGUASCALIENTES,Industria Quimica y Farmaceutica,2016-09,49.59,49.34,0.25,9.77
AGUASCALIENTES,Industria Quimica y Farmaceutica,2016-10,54.83,54.57,0.25,3.42
AGUASCALIENTES,Industria Quimica y Farmaceutica,2016-11,50.84,50.59,0.25,3.32
AGUASCALIENTES,Industria Quimica y Farmaceutica,2016-12,51.04,50.98,0.06,1.61
AGUASCALIENTES,Industria Quimica y Farmaceutica,2017-01,53.77,53.71,0.06,1.36
AGUASCALIENTES,Industria Quimica y Farmaceutica,2017-02,41.01,40.95,0.06,1.59
AGUASCALIENTES,Industria Quimica y Farmaceutica,2017-03,53.67,53.59,0.08,2.05
AGUASCALIENTES,Industria Quimica y Farmaceutica,2017-04,64.63,64.57,0.08,1.66
AGUASCALIENTES,Industria Quimica y Farmaceutica,2017-05,66.57,66.5,0.08,1.7
AGUASCALIENTES,Industria Quimica y Farmaceutica,2017-06,70.81,70.75,0.08,3.09
AGUASCALIENTES,Industria Quimica y Farmaceutica,2017-07,68.56,67.88,0.68,36.92
AGUASCALIENTES,Industria Quimica y Farmaceutica,2017-08,70.02,69.34,0.68,31.88
AGUASCALIENTES,Industria Quimica y Farmaceutica,2017-09,73.69,72.63,1.05,25.56
AGUASCALIENTES,Industria Quimica y Farmaceutica,2017-10,74.49,73.44,1.05,30.37
AGUASCALIENTES,Industria Quimica y Farmaceutica,2017-11,75.85,73.8,2.05,24.75
AGUASCALIENTES,Industria Quimica y Farmaceutica,2017-12,75.38,73.35,2.03,116.99
AGUASCALIENTES,Industria Quimica y Farmaceutica,2018-01,74.02,72.97,1.05,19.23
AGUASCALIENTES,Industria Quimica y Farmaceutica,2018-02,74.03,72.98,1.05,19.95
AGUASCALIENTES,Industria Quimica y Farmaceutica,2018-03,71.65,70.65,1,18.21
AGUASCALIENTES,Industria Quimica y Farmaceutica,2018-04,74.49,73.48,1,21.67
AGUASCALIENTES,Industria Quimica y Farmaceutica,2018-05,61.21,60.21,1,23.93
AGUASCALIENTES,Industria Quimica y Farmaceutica,2018-06,78.12,77.12,1,16.19
AGUASCALIENTES,Industria Quimica y Farmaceutica,2018-07,89.29,89.27,0.02,0.22
AGUASCALIENTES,Industria Quimica y Farmaceutica,2018-08,90.55,90.55,0,0.06
AGUASCALIENTES,Industria Quimica y Farmaceutica,2018-09,90.1,90.1,0,0.11
AGUASCALIENTES,Industria Quimica y Farmaceutica,2018-10,95.4,95.4,0,0.11
AGUASCALIENTES,Industria Quimica y Farmaceutica,2018-11,110.06,110.06,0,0.1
AGUASCALIENTES,Industria Quimica y Farmaceutica,2018-12,103.99,103.99,0,0.11
AGUASCALIENTES,Industria Quimica y Farmaceutica,2019-01,104.61,104.61,0,0.07
AGUASCALIENTES,Industria Quimica y Farmaceutica,2019-02,108.71,108.71,0,0.07
AGUASCALIENTES,Industria Quimica y Farmaceutica,2019-03,111.91,111.91,0,0.06
AGUASCALIENTES,Industria Quimica y Farmaceutica,2019-04,104.45,104.45,0,0.06
AGUASCALIENTES,Industria Quimica y Farmaceutica,2019-05,119.59,119.59,0,0.06
AGUASCALIENTES,Industria Quimica y Farmaceutica,2019-06,114.84,114.83,0,0.06
AGUASCALIENTES,Industria Textil y de Calzado,2016-06,332.71,332,0.7,7.15
AGUASCALIENTES,Industria Textil y de Calzado,2016-07,345.1,333.66,11.44,63.04
AGUASCALIENTES,Industria Textil y de Calzado,2016-08,332,320.95,11.06,60.73
AGUASCALIENTES,Industria Textil y de Calzado,2016-09,340.84,329.41,11.43,64.88
AGUASCALIENTES,Industria Textil y de Calzado,2016-10,350.95,339.66,11.3,174.2
AGUASCALIENTES,Industria Textil y de Calzado,2016-11,347.34,336.36,10.98,164.54
AGUASCALIENTES,Industria Textil y de Calzado,2016-12,342.87,332.77,10.11,160.81
AGUASCALIENTES,Industria Textil y de Calzado,2017-01,353.11,353.02,0.09,100.67
AGUASCALIENTES,Industria Textil y de Calzado,2017-02,353.43,353.42,0.01,100
AGUASCALIENTES,Industria Textil y de Calzado,2017-03,370.88,370.58,0.3,2.24
AGUASCALIENTES,Industria Textil y de Calzado,2017-04,367.01,364.47,2.54,6.75
AGUASCALIENTES,Industria Textil y de Calzado,2017-05,385.21,382.68,2.53,5.57
AGUASCALIENTES,Industria Textil y de Calzado,2017-06,391.65,389.1,2.55,5
AGUASCALIENTES,Industria Textil y de Calzado,2017-07,408.3,405.66,2.64,44.23
AGUASCALIENTES,Industria Textil y de Calzado,2017-08,410.2,407.68,2.53,4.43
AGUASCALIENTES,Industria Textil y de Calzado,2017-09,427.43,424.9,2.53,4.01
AGUASCALIENTES,Industria Textil y de Calzado,2017-10,413.45,410.93,2.53,4.31
AGUASCALIENTES,Industria Textil y de Calzado,2017-11,400.34,397.73,2.62,41.77
AGUASCALIENTES,Industria Textil y de Calzado,2017-12,367.96,365.34,2.63,43.25
AGUASCALIENTES,Industria Textil y de Calzado,2018-01,359.93,357.31,2.62,37.9
AGUASCALIENTES,Industria Textil y de Calzado,2018-02,369.4,366.79,2.62,36.48
AGUASCALIENTES,Industria Textil y de Calzado,2018-03,392.93,392.43,0.49,35.63
AGUASCALIENTES,Industria Textil y de Calzado,2018-04,383.45,382.96,0.49,36.78
AGUASCALIENTES,Industria Textil y de Calzado,2018-05,392.11,391.8,0.3,1.72
AGUASCALIENTES,Industria Textil y de Calzado,2018-06,449.5,449.16,0.35,1.64
AGUASCALIENTES,Industria Textil y de Calzado,2018-07,440.72,440.2,0.52,2.26
AGUASCALIENTES,Industria Textil y de Calzado,2018-08,486.01,485.65,0.36,48.13
AGUASCALIENTES,Industria Textil y de Calzado,2018-09,495.63,495.28,0.35,50.36
AGUASCALIENTES,Industria Textil y de Calzado,2018-10,481.91,480.49,1.41,56.91
AGUASCALIENTES,Industria Textil y de Calzado,2018-11,473.21,471.08,2.14,59.22
AGUASCALIENTES,Industria Textil y de Calzado,2018-12,488.81,486.53,2.28,57.15
AGUASCALIENTES,Industria Textil y de Calzado,2019-01,496.62,494.4,2.22,62.25
AGUASCALIENTES,Industria Textil y de Calzado,2019-02,499.79,497.63,2.15,37.63
AGUASCALIENTES,Industria Textil y de Calzado,2019-03,539.46,537.3,2.15,38.32
AGUASCALIENTES,Industria Textil y de Calzado,2019-04,561.9,559.45,2.46,45.91
AGUASCALIENTES,Industria Textil y de Calzado,2019-05,573.7,570.84,2.84,67.52
AGUASCALIENTES,Industria Textil y de Calzado,2019-06,566.35,563.25,3.12,152.04
AGUASCALIENTES,Organismos Internacionales,2018-12,0.48,0.48,0,0
AGUASCALIENTES,Organismos Internacionales,2019-01,0.48,0.48,0,0
AGUASCALIENTES,Organismos Internacionales,2019-02,0.47,0.47,0,0
AGUASCALIENTES,Organismos Internacionales,2019-03,0.46,0.46,0,0
AGUASCALIENTES,Organismos Internacionales,2019-04,0.45,0.45,0,0
AGUASCALIENTES,Organismos Internacionales,2019-05,0.43,0.43,0,0
AGUASCALIENTES,Organismos Internacionales,2019-06,0.42,0.42,0,0
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2016-06,239.53,239.05,0.48,11.73
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2016-07,237.05,236.45,0.6,17.03
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2016-08,233.54,232.83,0.71,17.05
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2016-09,233.04,232.33,0.71,17.12
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2016-10,228.74,228.2,0.54,12.32
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2016-11,243.1,242.56,0.54,12.28
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2016-12,251.58,251.04,0.54,14.23
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2017-01,250.07,249.53,0.54,13.16
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2017-02,230.6,230.06,0.54,13.35
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2017-03,226.46,226.04,0.42,9.21
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2017-04,215.46,215.04,0.42,10.66
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2017-05,206.39,205.97,0.42,8.57
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2017-06,213.07,212.65,0.42,8.96
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2017-07,218.51,218.1,0.42,8.46
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2017-08,209.79,209.68,0.11,2.67
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2017-09,206.23,206.12,0.11,2.7
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2017-10,252.71,252.6,0.11,2.73
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2017-11,258.8,258.69,0.11,2.75
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2017-12,278.55,277.85,0.7,3.39
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2018-01,243.58,243.04,0.54,0.89
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2018-02,238.76,237.89,0.87,1.44
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2018-03,254.12,253.33,0.79,1.37
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2018-04,246.37,245.62,0.74,1.37
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2018-05,253.05,252.32,0.72,1.33
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2018-06,246.6,245.87,0.72,1.35
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2018-07,252.85,252.56,0.29,0.55
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2018-08,249.38,249.13,0.26,0.5
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2018-09,253.57,253.3,0.26,0.46
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2018-10,250.3,250.3,0,0.03
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2018-11,245.27,245.27,0,0.03
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2018-12,241.65,241.65,0,0.02
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2019-01,224.74,224.74,0,0.02
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2019-02,224.36,224.36,0,0.02
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2019-03,262.16,262.16,0,0.02
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2019-04,272.62,272.62,0,0.02
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2019-05,272.93,272.02,0.91,21.45
AGUASCALIENTES,"Petroleo, Mineria, Gas y Energía",2019-06,269.8,269.59,0.21,4.82
AGUASCALIENTES,Resto Industria,2016-06,2099.4,2088.68,10.74,84.99
AGUASCALIENTES,Resto Industria,2016-07,2392.57,2380.62,11.94,93.15
AGUASCALIENTES,Resto Industria,2016-08,2138.49,2126.93,11.56,86.67
AGUASCALIENTES,Resto Industria,2016-09,2216.81,2202.95,13.87,91.78
AGUASCALIENTES,Resto Industria,2016-10,2330.79,2317.6,13.16,73.71
AGUASCALIENTES,Resto Industria,2016-11,2402.98,2391.01,11.95,96.17
AGUASCALIENTES,Resto Industria,2016-12,2795.05,2784.88,10.18,88.33
AGUASCALIENTES,Resto Industria,2017-01,2605.32,2597.5,7.82,55.25
AGUASCALIENTES,Resto Industria,2017-02,2491.23,2479.73,11.5,55.3
AGUASCALIENTES,Resto Industria,2017-03,2462.12,2451.81,10.31,106.02
AGUASCALIENTES,Resto Industria,2017-04,2449.06,2439.38,9.67,17.24
AGUASCALIENTES,Resto Industria,2017-05,2550.72,2543.86,6.84,15.2
AGUASCALIENTES,Resto Industria,2017-06,2574.57,2567.5,7.06,16.23
AGUASCALIENTES,Resto Industria,2017-07,2460.81,2453.54,7.26,16.09
AGUASCALIENTES,Resto Industria,2017-08,2565.54,2557.64,7.89,18.51
AGUASCALIENTES,Resto Industria,2017-09,2356.95,2349.98,6.97,68.84
AGUASCALIENTES,Resto Industria,2017-10,2507.11,2502.62,4.5,7.78
AGUASCALIENTES,Resto Industria,2017-11,2559.29,2555.5,3.79,6.58
AGUASCALIENTES,Resto Industria,2017-12,2618.97,2615.66,3.31,5.55
AGUASCALIENTES,Resto Industria,2018-01,2535.05,2532.29,2.77,4.35
AGUASCALIENTES,Resto Industria,2018-02,2860.1,2857.95,2.14,3.95
AGUASCALIENTES,Resto Industria,2018-03,2526.27,2522.4,3.86,5
AGUASCALIENTES,Resto Industria,2018-04,2916.41,2911.62,4.79,6.21
AGUASCALIENTES,Resto Industria,2018-05,3062.83,3057.62,5.22,79.15
AGUASCALIENTES,Resto Industria,2018-06,2941.94,2936.86,5.08,5.7
AGUASCALIENTES,Resto Industria,2018-07,2564.75,2559.27,5.47,6.01
AGUASCALIENTES,Resto Industria,2018-08,2633.19,2627.69,5.52,17.54
AGUASCALIENTES,Resto Industria,2018-09,2598.83,2589.26,9.56,120.89
AGUASCALIENTES,Resto Industria,2018-10,2791.34,2781.97,9.37,127.94
AGUASCALIENTES,Resto Industria,2018-11,2742.65,2730.17,12.49,29.66
AGUASCALIENTES,Resto Industria,2018-12,3039.6,3028.14,11.44,124.5
AGUASCALIENTES,Resto Industria,2019-01,2971.22,2957.52,13.71,53.05
AGUASCALIENTES,Resto Industria,2019-02,2919.85,2908.76,11.08,50.53
AGUASCALIENTES,Resto Industria,2019-03,2827.89,2816.13,11.77,52.91
AGUASCALIENTES,Resto Industria,2019-04,2946.57,2933.88,12.69,47.17
AGUASCALIENTES,Resto Industria,2019-05,2926.7,2913.47,13.23,146.33
AGUASCALIENTES,Resto Industria,2019-06,2908.29,2888.63,19.64,194.22
AGUASCALIENTES,Salud,2016-06,56.47,55.33,1.13,27.7
AGUASCALIENTES,Salud,2016-07,55.86,54.72,1.13,24.59
AGUASCALIENTES,Salud,2016-08,55.6,53.82,1.79,122.16
AGUASCALIENTES,Salud,2016-09,45.9,44.12,1.79,123.34
AGUASCALIENTES,Salud,2016-10,41.63,40.6,1.03,114.33
AGUASCALIENTES,Salud,2016-11,40.3,39.96,0.34,24.01
AGUASCALIENTES,Salud,2016-12,42.64,42.25,0.39,25.78
AGUASCALIENTES,Salud,2017-01,43.13,42.78,0.34,18.58
AGUASCALIENTES,Salud,2017-02,41.65,40.89,0.75,25.68
AGUASCALIENTES,Salud,2017-03,42.91,42.17,0.75,27.38
AGUASCALIENTES,Salud,2017-04,41.77,41.01,0.76,28.16
AGUASCALIENTES,Salud,2017-05,42.25,41.92,0.34,22.31
AGUASCALIENTES,Salud,2017-06,41.66,41.31,0.35,22.54
AGUASCALIENTES,Salud,2017-07,40.65,40.31,0.34,23.59
AGUASCALIENTES,Salud,2017-08,41.05,40.23,0.82,57.68
AGUASCALIENTES,Salud,2017-09,48.42,47.67,0.75,49.91
AGUASCALIENTES,Salud,2017-10,54.12,53.37,0.75,47.54
AGUASCALIENTES,Salud,2017-11,51.13,50.55,0.57,38.89
AGUASCALIENTES,Salud,2017-12,52.46,51.92,0.53,33.04
AGUASCALIENTES,Salud,2018-01,49.89,49.48,0.41,30.21
AGUASCALIENTES,Salud,2018-02,52.81,52.4,0.41,28.72
AGUASCALIENTES,Salud,2018-03,49.38,48.97,0.41,23.09
AGUASCALIENTES,Salud,2018-04,47.18,46.77,0.41,31.9
AGUASCALIENTES,Salud,2018-05,46.49,46.08,0.41,26.77
AGUASCALIENTES,Salud,2018-06,47.25,46.84,0.41,27.79
AGUASCALIENTES,Salud,2018-07,49.01,48.6,0.41,29.14
AGUASCALIENTES,Salud,2018-08,47.61,47.2,0.41,26.78
AGUASCALIENTES,Salud,2018-09,46.2,45.74,0.46,29.24
AGUASCALIENTES,Salud,2018-10,45.03,44.57,0.46,39.26
AGUASCALIENTES,Salud,2018-11,45.18,44.72,0.46,30.57
AGUASCALIENTES,Salud,2018-12,43.49,43.08,0.41,29.67
AGUASCALIENTES,Salud,2019-01,41.05,40.98,0.06,10.46
AGUASCALIENTES,Salud,2019-02,42.23,42.23,0,0
AGUASCALIENTES,Salud,2019-03,50.61,50.61,0,0
AGUASCALIENTES,Salud,2019-04,49.46,49.46,0,0
AGUASCALIENTES,Salud,2019-05,45.97,45.97,0,0
AGUASCALIENTES,Salud,2019-06,45.27,45.27,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2016-06,1.14,1.14,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2016-07,1.16,1.16,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2016-08,1.18,1.18,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2016-09,1.1,1.1,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2016-10,0.89,0.89,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2016-11,1.96,1.96,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2016-12,1.86,1.86,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2017-01,2.03,2.03,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2017-02,2.08,2.08,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2017-03,2.03,2.03,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2017-04,1.83,1.83,0,100
AGUASCALIENTES,Servicios Comunales y Sociales,2017-05,1.96,1.96,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2017-06,2.03,2.03,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2017-07,2.09,2.09,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2017-08,1.87,1.87,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2017-09,1.85,1.85,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2017-10,1.61,1.61,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2017-11,1.75,1.75,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2017-12,1.71,1.71,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2018-01,1.56,1.56,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2018-02,1.62,1.62,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2018-03,1.48,1.48,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2018-04,1.45,1.45,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2018-05,1.41,1.41,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2018-06,1.42,1.42,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2018-07,1.31,1.31,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2018-08,1.29,1.29,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2018-09,1.26,1.26,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2018-10,1.33,1.33,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2018-11,0.99,0.99,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2018-12,1.23,1.23,0,0
AGUASCALIENTES,Servicios Comunales y Sociales,2019-01,1.8,1.79,0.01,100
AGUASCALIENTES,Servicios Comunales y Sociales,2019-02,1.67,1.66,0.01,100
AGUASCALIENTES,Servicios Comunales y Sociales,2019-03,1.62,1.61,0.01,100
AGUASCALIENTES,Servicios Comunales y Sociales,2019-04,1.65,1.64,0.01,100
AGUASCALIENTES,Servicios Comunales y Sociales,2019-05,1.64,1.63,0.01,100
AGUASCALIENTES,Servicios Comunales y Sociales,2019-06,1.47,1.47,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2016-06,0.29,0.29,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2016-07,0.15,0.15,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2016-08,0.13,0.13,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2016-09,0.1,0.1,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2016-10,0.08,0.08,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2016-11,0.09,0.09,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2016-12,0.53,0.53,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2017-01,0.43,0.43,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2017-02,0.42,0.42,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2017-03,0.41,0.41,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2017-04,0.4,0.4,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2017-05,0.39,0.39,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2017-06,0.38,0.38,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2017-07,0.37,0.37,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2017-08,0.37,0.37,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2017-09,0.37,0.37,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2017-10,0.35,0.35,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2017-11,0.33,0.33,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2017-12,0.33,0.33,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2018-01,0.31,0.31,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2018-02,0.21,0.21,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2018-03,0.3,0.3,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2018-04,0.28,0.28,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2018-05,0.26,0.26,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2018-06,0.25,0.25,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2018-07,0.23,0.23,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2018-08,0.22,0.22,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2018-09,0.21,0.21,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2018-10,0.19,0.19,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2018-11,0.48,0.48,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2018-12,0.45,0.45,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2019-01,0.43,0.43,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2019-02,0.41,0.41,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2019-03,0.08,0.08,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2019-04,0.08,0.08,0,0
AGUASCALIENTES,Servicios Financieros No Bancarios,2019-05,0.08,0.08,0,0
